uuid,Employee Name,Department,Visit_Date,Entry_time,Exit_time,Purpose of Visit,Day of Week
66687e88fc13ae4e6e2345e6,Arlie Jahnel,Sales,2024-04-04,6:17,16:06,Client Visit,Thursday
66687e88fc13ae4e6e2345e7,Merola Patria,Product Management,2024-10-03,7:11,15:52,Training,Thursday
66687e88fc13ae4e6e2345e8,Jolyn Menhci,Sales,2024-08-07,7:16,17:52,Work,Wednesday
66687e88fc13ae4e6e2345e9,Storm Rodgier,Sales,2024-07-06,9:11,17:53,Meeting,Saturday
66687e88fc13ae4e6e2345ea,Mariska Nortcliffe,Sales,2024-02-04,7:02,15:49,Training,Sunday
66687e88fc13ae4e6e2345eb,Mannie Baytrop,Services,2024-12-07,8:14,15:43,Training,Saturday
66687e88fc13ae4e6e2345ec,Paten Brogiotti,Business Development,2024-12-05,6:40,17:35,Work,Thursday
66687e88fc13ae4e6e2345ed,Giavani Revans,Accounting,2024-04-02,8:39,14:42,Meeting,Tuesday
66687e88fc13ae4e6e2345ee,Desiree Heeran,Human Resources,2024-08-04,9:02,17:23,Work,Sunday
66687e88fc13ae4e6e2345ef,Adolpho Deniskevich,Accounting,2024-07-06,6:52,17:29,Training,Saturday
66687e88fc13ae4e6e2345f0,Thibaut Commucci,Accounting,2024-07-07,8:01,14:07,Client Visit,Sunday
66687e88fc13ae4e6e2345f1,Tess Dunning,Engineering,2024-08-03,9:08,15:41,Work,Saturday
66687e88fc13ae4e6e2345f2,Cobb Latter,Human Resources,2024-11-05,6:38,15:54,Meeting,Tuesday
66687e88fc13ae4e6e2345f3,Dieter Stailey,Research and Development,2024-01-05,6:57,14:25,Meeting,Friday
66687e88fc13ae4e6e2345f4,Anastasie Sellman,Legal,2024-08-03,8:04,16:51,Work,Saturday
66687e88fc13ae4e6e2345f5,Ruggiero Folker,Services,2024-12-05,8:34,15:44,Work,Thursday
66687e88fc13ae4e6e2345f6,Scottie Tirkin,Research and Development,2024-10-05,8:57,15:01,Training,Saturday
66687e88fc13ae4e6e2345f7,Cinderella Dearnaley,Sales,2024-08-01,6:22,17:30,Client Visit,Thursday
66687e88fc13ae4e6e2345f8,Jolyn Auchterlony,Research and Development,2024-04-06,6:03,14:04,Work,Saturday
66687e88fc13ae4e6e2345f9,Bernhard Bucky,Engineering,2024-07-06,8:05,14:07,Training,Saturday
66687e88fc13ae4e6e2345fa,Clovis Seabon,Research and Development,2024-12-03,9:19,16:29,Work,Tuesday
66687e88fc13ae4e6e2345fb,Alene Marl,Marketing,2024-03-02,7:23,14:05,Training,Saturday
66687e88fc13ae4e6e2345fc,Jaymie Haston,Training,2024-10-01,9:22,16:27,Work,Tuesday
66687e88fc13ae4e6e2345fd,Tansy Amoss,Product Management,2024-09-06,6:07,15:59,Client Visit,Friday
66687e88fc13ae4e6e2345fe,Flemming Wimpenny,Training,2024-05-01,6:06,16:58,Work,Wednesday
66687e88fc13ae4e6e2345ff,Juline Saylor,Training,2024-06-06,7:27,15:05,Meeting,Thursday
66687e88fc13ae4e6e234600,Libby Blethin,Support,2024-10-04,7:00,17:51,Training,Friday
66687e88fc13ae4e6e234601,Benjamin Northing,Accounting,2024-01-04,8:06,17:23,Meeting,Thursday
66687e88fc13ae4e6e234602,Polly Jacobssen,Marketing,2024-05-05,7:32,15:10,Work,Sunday
66687e88fc13ae4e6e234603,Deni Welfair,Human Resources,2024-05-03,7:34,14:07,Work,Friday
66687e88fc13ae4e6e234604,Nadya Maccari,Business Development,2024-02-05,7:05,17:41,Work,Monday
66687e88fc13ae4e6e234605,Arliene Fazakerley,Legal,2024-07-05,6:05,17:02,Meeting,Friday
66687e88fc13ae4e6e234606,Levy Dionisetto,Legal,2024-06-05,8:16,14:38,Work,Wednesday
66687e88fc13ae4e6e234607,Francklyn Merrywether,Accounting,2024-09-02,6:12,15:23,Training,Monday
66687e88fc13ae4e6e234608,Norina Balden,Research and Development,2024-02-04,9:33,16:01,Meeting,Sunday
66687e88fc13ae4e6e234609,Jasmine Boliver,Marketing,2024-09-04,7:45,16:26,Meeting,Wednesday
66687e88fc13ae4e6e23460a,Axe Chittim,Accounting,2024-11-03,7:56,14:19,Work,Sunday
66687e88fc13ae4e6e23460b,Harvey Derye-Barrett,Business Development,2024-02-06,8:00,16:57,Meeting,Tuesday
66687e88fc13ae4e6e23460c,Laural Jellis,Research and Development,2024-07-07,6:50,15:32,Training,Sunday
66687e88fc13ae4e6e23460d,Gerick Penzer,Research and Development,2024-11-07,6:22,17:06,Meeting,Thursday
66687e88fc13ae4e6e23460e,Max Pumphreys,Support,2024-06-05,9:34,15:06,Work,Wednesday
66687e88fc13ae4e6e23460f,Codie Casse,Training,2024-08-06,6:42,16:33,Work,Tuesday
66687e88fc13ae4e6e234610,Elsi Triebner,Research and Development,2024-04-06,9:41,15:42,Work,Saturday
66687e88fc13ae4e6e234611,Jasun Possa,Business Development,2024-11-04,6:13,15:00,Meeting,Monday
66687e88fc13ae4e6e234612,Jayne Karlmann,Engineering,2024-12-03,7:52,14:18,Training,Tuesday
66687e88fc13ae4e6e234613,Lisabeth Thorius,Legal,2024-09-06,9:13,17:35,Client Visit,Friday
66687e88fc13ae4e6e234614,Idalina Cubbit,Training,2024-01-02,6:14,16:40,Work,Tuesday
66687e88fc13ae4e6e234615,Orelle Barrand,Training,2024-06-05,9:48,14:17,Training,Wednesday
66687e88fc13ae4e6e234616,Madelaine Toretta,Services,2024-06-03,6:23,14:40,Work,Monday
66687e88fc13ae4e6e234617,Enriqueta Seilmann,Services,2024-08-02,6:55,16:58,Work,Friday
66687e88fc13ae4e6e234618,Fawne de Copeman,Product Management,2024-02-04,7:13,17:38,Work,Sunday
66687e88fc13ae4e6e234619,Elsworth Veque,Services,2024-06-02,8:34,15:19,Meeting,Sunday
66687e88fc13ae4e6e23461a,Tommi Gomersal,Training,2024-03-01,6:30,17:51,Meeting,Friday
66687e88fc13ae4e6e23461b,Lon Byrd,Research and Development,2024-12-07,7:48,14:47,Meeting,Saturday
66687e88fc13ae4e6e23461c,Iggy Guinnane,Human Resources,2024-11-06,6:21,15:26,Work,Wednesday
66687e88fc13ae4e6e23461d,Algernon Farnin,Research and Development,2024-01-05,8:26,15:11,Meeting,Friday
66687e88fc13ae4e6e23461e,Renate Le Noir,Product Management,2024-12-05,7:36,17:36,Training,Thursday
66687e88fc13ae4e6e23461f,Ravi Tethacot,Engineering,2024-01-04,8:09,16:04,Meeting,Thursday
66687e88fc13ae4e6e234620,Dyanna Piggin,Business Development,2024-07-02,7:35,15:08,Meeting,Tuesday
66687e88fc13ae4e6e234621,Johan Oslar,Accounting,2024-12-07,6:51,15:32,Work,Saturday
66687e88fc13ae4e6e234622,Eadie Eliez,Engineering,2024-08-05,9:00,15:54,Meeting,Monday
66687e88fc13ae4e6e234623,Nickola Kennerley,Research and Development,2024-08-03,6:55,17:31,Work,Saturday
66687e88fc13ae4e6e234624,Colene Zorzetti,Product Management,2024-01-01,6:59,16:30,Work,Monday
66687e88fc13ae4e6e234625,Claretta Plampeyn,Business Development,2024-12-06,8:50,16:06,Work,Friday
66687e88fc13ae4e6e234626,Evvie O'Griffin,Accounting,2024-04-02,7:15,15:44,Meeting,Tuesday
66687e88fc13ae4e6e234627,Charley Kennifick,Support,2024-06-05,6:52,17:15,Training,Wednesday
66687e88fc13ae4e6e234628,Kizzee Jutson,Support,2024-11-05,9:53,16:17,Work,Tuesday
66687e88fc13ae4e6e234629,Marwin McGaugey,Support,2024-10-02,8:28,14:54,Client Visit,Wednesday
66687e88fc13ae4e6e23462a,Jeffrey McAughtry,Support,2024-05-07,9:44,17:05,Client Visit,Tuesday
66687e88fc13ae4e6e23462b,Midge Iczokvitz,Training,2024-02-04,8:14,17:17,Work,Sunday
66687e88fc13ae4e6e23462c,Koren Rimour,Legal,2024-06-02,9:29,16:28,Training,Sunday
66687e88fc13ae4e6e23462d,Laureen Daveridge,Research and Development,2024-11-05,9:58,15:22,Work,Tuesday
66687e88fc13ae4e6e23462e,Ganny Southcomb,Product Management,2024-06-01,9:02,17:22,Training,Saturday
66687e88fc13ae4e6e23462f,Torr Hawkey,Accounting,2024-12-05,7:00,17:58,Work,Thursday
66687e88fc13ae4e6e234630,Aigneis O'Dea,Human Resources,2024-12-06,8:15,16:47,Work,Friday
66687e88fc13ae4e6e234631,Iosep Lampens,Services,2024-11-05,6:40,17:38,Client Visit,Tuesday
66687e88fc13ae4e6e234632,Jodie Cattermull,Business Development,2024-01-03,7:36,17:39,Work,Wednesday
66687e88fc13ae4e6e234633,Kelly Gawler,Engineering,2024-03-04,9:24,15:01,Meeting,Monday
66687e88fc13ae4e6e234634,Vitia Furnell,Research and Development,2024-04-01,7:29,15:53,Meeting,Monday
66687e88fc13ae4e6e234635,Wren Millington,Accounting,2024-05-04,9:56,17:59,Meeting,Saturday
66687e88fc13ae4e6e234636,Marty Drayton,Product Management,2024-11-02,7:39,16:31,Work,Saturday
66687e88fc13ae4e6e234637,Idelle Butterwick,Product Management,2024-03-04,7:43,16:45,Work,Monday
66687e88fc13ae4e6e234638,Maximo Dog,Research and Development,2024-04-02,7:41,14:24,Work,Tuesday
66687e88fc13ae4e6e234639,Constantia Calverd,Training,2024-09-06,7:23,15:45,Work,Friday
66687e88fc13ae4e6e23463a,Myrta Livett,Product Management,2024-01-01,7:17,17:15,Training,Monday
66687e88fc13ae4e6e23463b,Austin Abilowitz,Sales,2024-03-03,7:49,17:11,Work,Sunday
66687e88fc13ae4e6e23463c,Kaia Elfes,Engineering,2024-05-04,8:10,16:36,Meeting,Saturday
66687e88fc13ae4e6e23463d,Jenelle Climson,Legal,2024-10-02,7:11,17:57,Meeting,Wednesday
66687e88fc13ae4e6e23463e,Oriana Seppey,Sales,2024-07-02,9:38,17:44,Training,Tuesday
66687e88fc13ae4e6e23463f,Jeremiah Tremmil,Research and Development,2024-04-03,7:04,16:29,Training,Wednesday
66687e88fc13ae4e6e234640,Shannan Mantrip,Support,2024-02-06,7:43,16:48,Training,Tuesday
66687e88fc13ae4e6e234641,Pavia Pancoast,Human Resources,2024-07-05,7:33,15:20,Meeting,Friday
66687e88fc13ae4e6e234642,Derrek Oldroyde,Sales,2024-03-06,8:42,15:56,Work,Wednesday
66687e88fc13ae4e6e234643,Katusha Bulbeck,Marketing,2024-03-07,9:24,17:41,Work,Thursday
66687e88fc13ae4e6e234644,Nealon Hardwell,Legal,2024-07-06,6:31,14:18,Meeting,Saturday
66687e88fc13ae4e6e234645,Staci Ralton,Marketing,2024-10-06,6:37,16:25,Meeting,Sunday
66687e88fc13ae4e6e234646,Cissiee Simonutti,Accounting,2024-04-04,9:24,15:43,Meeting,Thursday
66687e88fc13ae4e6e234647,Olag Southernwood,Training,2024-09-03,6:37,16:29,Training,Tuesday
66687e88fc13ae4e6e234648,Caddric Bartali,Legal,2024-05-07,6:29,14:25,Work,Tuesday
66687e88fc13ae4e6e234649,Martynne Jantot,Marketing,2024-12-07,6:00,17:09,Work,Saturday
66687e88fc13ae4e6e23464a,Aron Cockshott,Services,2024-01-05,9:10,14:20,Work,Friday
66687e88fc13ae4e6e23464b,Nelly Marke,Sales,2024-01-02,6:47,16:49,Work,Tuesday
66687e88fc13ae4e6e23464c,Astrix Gindghill,Business Development,2024-05-03,6:08,17:49,Client Visit,Friday
66687e88fc13ae4e6e23464d,Sharia Skett,Engineering,2024-11-03,6:39,15:34,Meeting,Sunday
66687e88fc13ae4e6e23464e,Frederik MacKonochie,Product Management,2024-02-03,7:33,17:14,Client Visit,Saturday
66687e88fc13ae4e6e23464f,Kylynn Dive,Accounting,2024-03-05,7:57,15:21,Work,Tuesday
66687e88fc13ae4e6e234650,Rozanne Andrzejowski,Services,2024-12-03,8:00,15:15,Work,Tuesday
66687e88fc13ae4e6e234651,Colene O'Hern,Legal,2024-01-04,9:48,15:20,Meeting,Thursday
66687e88fc13ae4e6e234652,Pierre Tomadoni,Research and Development,2024-06-06,9:40,14:22,Work,Thursday
66687e88fc13ae4e6e234653,Carolee Cathro,Support,2024-05-01,6:31,15:42,Client Visit,Wednesday
66687e88fc13ae4e6e234654,Elena Farrin,Marketing,2024-04-01,9:52,16:48,Meeting,Monday
66687e88fc13ae4e6e234655,Clementius Diwell,Marketing,2024-04-04,7:29,16:11,Meeting,Thursday
66687e88fc13ae4e6e234656,Karissa Piecha,Research and Development,2024-01-04,8:39,17:49,Client Visit,Thursday
66687e88fc13ae4e6e234657,Bunni Avesque,Research and Development,2024-06-06,8:26,16:29,Client Visit,Thursday
66687e88fc13ae4e6e234658,Benny Cavnor,Training,2024-01-04,6:13,17:30,Client Visit,Thursday
66687e88fc13ae4e6e234659,Ethan De Minico,Business Development,2024-07-07,6:56,15:34,Client Visit,Sunday
66687e88fc13ae4e6e23465a,Anallese Cooling,Training,2024-07-05,8:11,15:14,Training,Friday
66687e88fc13ae4e6e23465b,Stephanus Hellard,Legal,2024-07-03,7:50,17:41,Work,Wednesday
66687e88fc13ae4e6e23465c,Fancy Sales,Legal,2024-08-07,9:55,14:36,Work,Wednesday
66687e88fc13ae4e6e23465d,Austine Pavek,Marketing,2024-07-01,7:19,16:45,Meeting,Monday
66687e88fc13ae4e6e23465e,Tadeas Tysall,Research and Development,2024-06-01,8:18,17:02,Work,Saturday
66687e88fc13ae4e6e23465f,Dud Puig,Research and Development,2024-09-05,8:09,14:30,Work,Thursday
66687e88fc13ae4e6e234660,Chrisse Pendrick,Training,2024-06-04,8:04,15:48,Work,Tuesday
66687e88fc13ae4e6e234661,Addie Edes,Product Management,2024-07-05,8:45,14:43,Work,Friday
66687e88fc13ae4e6e234662,Hyatt Antoszczyk,Business Development,2024-07-07,6:54,16:15,Training,Sunday
66687e88fc13ae4e6e234663,Ula Livsey,Marketing,2024-02-02,9:21,14:36,Meeting,Friday
66687e88fc13ae4e6e234664,Farlie Gudge,Product Management,2024-08-02,9:09,17:20,Work,Friday
66687e88fc13ae4e6e234665,Artair Finneran,Training,2024-09-05,6:53,17:08,Training,Thursday
66687e88fc13ae4e6e234666,Sigismondo Aizikovich,Training,2024-11-06,6:50,15:57,Work,Wednesday
66687e88fc13ae4e6e234667,Jenelle Kem,Services,2024-03-03,7:08,15:10,Meeting,Sunday
66687e88fc13ae4e6e234668,Jo ann Lente,Product Management,2024-01-06,9:38,17:47,Training,Saturday
66687e88fc13ae4e6e234669,Jodie Doran,Sales,2024-04-02,6:51,14:06,Meeting,Tuesday
66687e88fc13ae4e6e23466a,Bibbie Howsan,Services,2024-03-06,8:58,16:12,Work,Wednesday
66687e88fc13ae4e6e23466b,Issie Deeks,Marketing,2024-05-07,6:57,15:31,Training,Tuesday
66687e88fc13ae4e6e23466c,Janessa Carnie,Sales,2024-07-05,6:14,16:52,Work,Friday
66687e88fc13ae4e6e23466d,Loren Canfield,Engineering,2024-10-01,8:05,14:26,Training,Tuesday
66687e88fc13ae4e6e23466e,Clarinda Rummins,Legal,2024-11-01,8:45,16:26,Work,Friday
66687e88fc13ae4e6e23466f,Donella Markwick,Business Development,2024-12-04,9:28,17:36,Meeting,Wednesday
66687e88fc13ae4e6e234670,Libby Wagnerin,Training,2024-10-06,9:45,15:19,Work,Sunday
66687e88fc13ae4e6e234671,Salaidh Earey,Services,2024-04-06,7:26,14:18,Meeting,Saturday
66687e88fc13ae4e6e234672,Rafaelia Dunnett,Services,2024-01-07,7:10,16:30,Work,Sunday
66687e88fc13ae4e6e234673,Giles Ludvigsen,Marketing,2024-06-04,6:30,15:29,Training,Tuesday
66687e88fc13ae4e6e234674,Courtnay Bewsy,Sales,2024-11-04,6:02,14:29,Training,Monday
66687e88fc13ae4e6e234675,Ric Walsh,Services,2024-09-01,7:33,16:34,Training,Sunday
66687e88fc13ae4e6e234676,Cullie Eaves,Product Management,2024-11-07,6:44,15:14,Meeting,Thursday
66687e88fc13ae4e6e234677,Donica Verry,Support,2024-08-01,6:13,16:09,Client Visit,Thursday
66687e88fc13ae4e6e234678,Gelya Pickring,Research and Development,2024-05-02,7:34,15:16,Meeting,Thursday
66687e88fc13ae4e6e234679,Lemar Bent,Engineering,2024-04-02,7:45,15:55,Work,Tuesday
66687e88fc13ae4e6e23467a,Phyllys Taylder,Accounting,2024-01-01,6:17,17:43,Work,Monday
66687e88fc13ae4e6e23467b,Corabel Maken,Human Resources,2024-11-05,9:35,15:50,Work,Tuesday
66687e88fc13ae4e6e23467c,Rudiger Glackin,Human Resources,2024-03-05,9:49,15:08,Training,Tuesday
66687e88fc13ae4e6e23467d,Druci Ramirez,Accounting,2024-05-07,6:39,15:17,Work,Tuesday
66687e88fc13ae4e6e23467e,Mella Cheevers,Engineering,2024-10-01,6:58,16:30,Work,Tuesday
66687e88fc13ae4e6e23467f,Jaquelyn Mattam,Support,2024-05-07,7:39,14:07,Meeting,Tuesday
66687e88fc13ae4e6e234680,Jaclin Pigdon,Product Management,2024-06-06,8:09,15:45,Work,Thursday
66687e88fc13ae4e6e234681,Artie Coalburn,Engineering,2024-08-01,8:32,14:45,Work,Thursday
66687e88fc13ae4e6e234682,Amberly Gadault,Research and Development,2024-11-01,8:17,17:47,Work,Friday
66687e88fc13ae4e6e234683,Clari Prettyjohns,Training,2024-12-03,7:54,15:02,Training,Tuesday
66687e88fc13ae4e6e234684,Alaster Spincke,Support,2024-06-03,6:26,15:33,Work,Monday
66687e88fc13ae4e6e234685,Brady Bruckner,Research and Development,2024-12-06,7:31,16:18,Work,Friday
66687e88fc13ae4e6e234686,Aline Mapham,Human Resources,2024-09-01,9:48,14:57,Work,Sunday
66687e88fc13ae4e6e234687,Carl Cronkshaw,Human Resources,2024-01-07,9:26,17:56,Work,Sunday
66687e88fc13ae4e6e234688,Vinny Wormstone,Business Development,2024-03-05,9:31,16:33,Meeting,Tuesday
66687e88fc13ae4e6e234689,Bent Garett,Legal,2024-12-06,7:26,14:54,Work,Friday
66687e88fc13ae4e6e23468a,Karlen Asquith,Training,2024-06-07,9:12,15:30,Work,Friday
66687e88fc13ae4e6e23468b,Robbert McGiffie,Product Management,2024-06-04,6:55,16:48,Training,Tuesday
66687e88fc13ae4e6e23468c,Bridgette Starmont,Marketing,2024-01-03,9:04,15:52,Meeting,Wednesday
66687e88fc13ae4e6e23468d,Laetitia Hollingsbee,Sales,2024-02-07,7:14,17:49,Work,Wednesday
66687e88fc13ae4e6e23468e,Lana Warrell,Accounting,2024-02-04,9:55,14:34,Work,Sunday
66687e88fc13ae4e6e23468f,Lola Roz,Accounting,2024-02-02,7:39,15:10,Work,Friday
66687e88fc13ae4e6e234690,Dniren Larwell,Human Resources,2024-01-06,8:03,16:43,Work,Saturday
66687e88fc13ae4e6e234691,Brant Ghilardi,Accounting,2024-01-01,7:05,16:42,Work,Monday
66687e88fc13ae4e6e234692,Richmond Ewart,Services,2024-03-05,7:24,17:58,Training,Tuesday
66687e88fc13ae4e6e234693,Teressa Rubinek,Research and Development,2024-08-07,9:59,14:41,Meeting,Wednesday
66687e88fc13ae4e6e234694,Kevina Trimbey,Services,2024-07-01,9:40,16:24,Work,Monday
66687e88fc13ae4e6e234695,Darlene Veryard,Engineering,2024-12-02,6:01,16:53,Training,Monday
66687e88fc13ae4e6e234696,Arda Jurek,Legal,2024-03-05,7:40,16:36,Training,Tuesday
66687e88fc13ae4e6e234697,Demetre Tunney,Business Development,2024-05-06,9:10,17:37,Training,Monday
66687e88fc13ae4e6e234698,Ansley Kaes,Accounting,2024-08-02,7:08,16:23,Work,Friday
66687e88fc13ae4e6e234699,Sapphire Luparto,Research and Development,2024-04-01,7:06,16:52,Work,Monday
66687e88fc13ae4e6e23469a,Zack Salway,Product Management,2024-05-05,8:47,17:54,Training,Sunday
66687e88fc13ae4e6e23469b,Mallorie Derr,Business Development,2024-09-05,9:50,15:49,Meeting,Thursday
66687e88fc13ae4e6e23469c,Berni Fanthom,Accounting,2024-01-02,7:21,17:24,Work,Tuesday
66687e88fc13ae4e6e23469d,Nerita Hacket,Sales,2024-04-01,8:05,17:42,Meeting,Monday
66687e88fc13ae4e6e23469e,Luke de Najera,Legal,2024-06-05,6:08,14:15,Training,Wednesday
66687e88fc13ae4e6e23469f,Katlin Euels,Product Management,2024-03-03,8:36,16:34,Work,Sunday
66687e88fc13ae4e6e2346a0,Zorine Lakenden,Services,2024-09-02,8:05,14:19,Work,Monday
66687e88fc13ae4e6e2346a1,Romy Mariolle,Human Resources,2024-11-02,9:54,14:35,Work,Saturday
66687e88fc13ae4e6e2346a2,Jackson Toffanelli,Services,2024-10-07,9:55,17:09,Meeting,Monday
66687e88fc13ae4e6e2346a3,Husain Bracken,Support,2024-03-02,6:49,16:20,Client Visit,Saturday
66687e88fc13ae4e6e2346a4,Deloria Darley,Training,2024-05-06,6:34,14:01,Meeting,Monday
66687e88fc13ae4e6e2346a5,Alastair Sprowle,Accounting,2024-11-01,9:38,15:00,Work,Friday
66687e88fc13ae4e6e2346a6,Ardeen Ede,Services,2024-07-01,8:58,15:19,Meeting,Monday
66687e88fc13ae4e6e2346a7,Merla Solano,Product Management,2024-11-07,8:01,17:16,Work,Thursday
66687e88fc13ae4e6e2346a8,Celinka Gillott,Business Development,2024-02-06,9:13,14:07,Client Visit,Tuesday
66687e88fc13ae4e6e2346a9,Bartel Kupker,Support,2024-09-04,8:31,15:22,Meeting,Wednesday
66687e88fc13ae4e6e2346aa,Zed Paoloni,Support,2024-08-07,6:11,16:53,Work,Wednesday
66687e88fc13ae4e6e2346ab,Aurora Daily,Training,2024-10-05,7:48,17:49,Meeting,Saturday
66687e88fc13ae4e6e2346ac,Shelly Farnfield,Product Management,2024-04-02,7:51,16:09,Training,Tuesday
66687e88fc13ae4e6e2346ad,Sigrid Besantie,Engineering,2024-08-04,6:24,14:33,Work,Sunday
66687e88fc13ae4e6e2346ae,Abagail Firebrace,Research and Development,2024-07-02,7:22,17:01,Client Visit,Tuesday
66687e88fc13ae4e6e2346af,Madelyn Utton,Marketing,2024-09-07,6:18,17:36,Work,Saturday
66687e88fc13ae4e6e2346b0,Norman Gutherson,Training,2024-12-06,9:43,17:07,Meeting,Friday
66687e88fc13ae4e6e2346b1,Valina Djekic,Services,2024-04-03,6:24,16:16,Work,Wednesday
66687e88fc13ae4e6e2346b2,Tiffany Dilston,Accounting,2024-10-01,9:33,14:10,Work,Tuesday
66687e88fc13ae4e6e2346b3,Delainey Sandaver,Business Development,2024-09-02,8:25,16:42,Work,Monday
66687e88fc13ae4e6e2346b4,Yovonnda Whitear,Research and Development,2024-03-06,7:20,16:07,Work,Wednesday
66687e88fc13ae4e6e2346b5,Wilek Attwood,Marketing,2024-02-07,9:47,14:06,Training,Wednesday
66687e88fc13ae4e6e2346b6,Rosanna Pasquale,Services,2024-01-05,7:56,16:04,Work,Friday
66687e88fc13ae4e6e2346b7,Augusta Knee,Legal,2024-03-05,6:44,14:40,Work,Tuesday
66687e88fc13ae4e6e2346b8,Noah Beinke,Marketing,2024-05-06,9:16,16:15,Work,Monday
66687e88fc13ae4e6e2346b9,Morley Lornsen,Product Management,2024-04-07,6:08,15:14,Work,Sunday
66687e88fc13ae4e6e2346ba,Winfield Cahey,Product Management,2024-08-04,8:51,16:37,Work,Sunday
66687e88fc13ae4e6e2346bb,Agnesse Linsey,Sales,2024-10-05,9:41,16:03,Work,Saturday
66687e88fc13ae4e6e2346bc,Liz Nussen,Marketing,2024-09-07,9:06,16:17,Meeting,Saturday
66687e88fc13ae4e6e2346bd,Yetta Ipgrave,Services,2024-03-01,7:46,15:35,Work,Friday
66687e88fc13ae4e6e2346be,Richmound McCanny,Accounting,2024-10-07,7:40,16:46,Work,Monday
66687e88fc13ae4e6e2346bf,Cletis Faill,Accounting,2024-04-05,6:24,16:47,Training,Friday
66687e88fc13ae4e6e2346c0,Johannah Brudenell,Support,2024-06-01,8:06,17:16,Training,Saturday
66687e88fc13ae4e6e2346c1,Georg Downham,Services,2024-08-04,6:51,14:44,Training,Sunday
66687e88fc13ae4e6e2346c2,Kristien Desaur,Product Management,2024-01-04,9:30,14:31,Work,Thursday
66687e88fc13ae4e6e2346c3,Kienan Dabney,Accounting,2024-04-02,8:19,14:15,Training,Tuesday
66687e88fc13ae4e6e2346c4,Chickie Omond,Legal,2024-11-04,6:33,16:30,Client Visit,Monday
66687e88fc13ae4e6e2346c5,Tybie Tavernor,Engineering,2024-12-03,8:26,16:37,Work,Tuesday
66687e88fc13ae4e6e2346c6,Normy Blacket,Accounting,2024-04-03,6:14,17:41,Work,Wednesday
66687e88fc13ae4e6e2346c7,Fredrika Howselee,Business Development,2024-04-06,9:26,17:29,Meeting,Saturday
66687e88fc13ae4e6e2346c8,Clerkclaude Chell,Legal,2024-06-05,8:12,16:49,Work,Wednesday
66687e88fc13ae4e6e2346c9,Nancey Lalley,Human Resources,2024-07-07,8:13,16:02,Work,Sunday
66687e88fc13ae4e6e2346ca,Shea Sloey,Support,2024-09-03,8:36,15:30,Meeting,Tuesday
66687e88fc13ae4e6e2346cb,Berenice Quelch,Marketing,2024-02-01,7:24,17:52,Work,Thursday
66687e88fc13ae4e6e2346cc,Kathi McEvon,Sales,2024-04-02,9:31,16:36,Work,Tuesday
66687e88fc13ae4e6e2346cd,Brodie Alderson,Training,2024-10-05,8:16,15:43,Work,Saturday
66687e88fc13ae4e6e2346ce,Lynn Janas,Legal,2024-11-04,7:08,14:08,Work,Monday
66687e88fc13ae4e6e2346cf,Arri McLurg,Product Management,2024-06-07,7:07,14:24,Work,Friday
66687e88fc13ae4e6e2346d0,Booth Attow,Training,2024-03-05,9:39,16:47,Meeting,Tuesday
66687e88fc13ae4e6e2346d1,Shaylyn Neve,Sales,2024-09-06,6:53,15:34,Meeting,Friday
66687e88fc13ae4e6e2346d2,Sapphira Faulkener,Sales,2024-11-03,7:48,16:20,Client Visit,Sunday
66687e88fc13ae4e6e2346d3,Wallis Mart,Human Resources,2024-02-06,8:21,15:16,Work,Tuesday
66687e88fc13ae4e6e2346d4,Lorant Hankin,Human Resources,2024-06-07,8:53,15:07,Meeting,Friday
66687e88fc13ae4e6e2346d5,Christoph Dwelling,Research and Development,2024-05-06,7:47,15:47,Work,Monday
66687e88fc13ae4e6e2346d6,Hulda Vinsen,Human Resources,2024-09-07,7:07,14:48,Work,Saturday
66687e88fc13ae4e6e2346d7,Townsend Murra,Engineering,2024-07-07,8:02,16:51,Meeting,Sunday
66687e88fc13ae4e6e2346d8,Melloney Gianelli,Marketing,2024-01-07,8:43,15:45,Meeting,Sunday
66687e88fc13ae4e6e2346d9,Leontyne Sharples,Legal,2024-01-03,9:53,14:58,Work,Wednesday
66687e88fc13ae4e6e2346da,Othelia Innis,Training,2024-04-03,6:57,17:38,Meeting,Wednesday
66687e88fc13ae4e6e2346db,Kermy Jarrel,Engineering,2024-06-01,8:04,15:26,Work,Saturday
66687e88fc13ae4e6e2346dc,Chick Graundisson,Legal,2024-05-01,7:31,17:02,Work,Wednesday
66687e88fc13ae4e6e2346dd,Catherina Ailward,Legal,2024-12-06,8:59,17:20,Meeting,Friday
66687e88fc13ae4e6e2346de,Rusty Jakubowsky,Marketing,2024-10-01,6:59,14:06,Work,Tuesday
66687e88fc13ae4e6e2346df,Celle Whitcher,Support,2024-05-07,7:00,17:38,Training,Tuesday
66687e88fc13ae4e6e2346e0,Angelia Lade,Research and Development,2024-04-03,7:57,16:23,Work,Wednesday
66687e88fc13ae4e6e2346e1,Giacinta Gloster,Training,2024-06-02,7:30,17:12,Training,Sunday
66687e88fc13ae4e6e2346e2,Ganny Mullaly,Sales,2024-04-01,8:51,15:26,Work,Monday
66687e88fc13ae4e6e2346e3,Lita Knights,Product Management,2024-11-07,9:58,15:06,Work,Thursday
66687e88fc13ae4e6e2346e4,Janetta Alman,Marketing,2024-03-02,6:21,16:46,Training,Saturday
